Id,ParentCountryDivisionId,Name,Code,DivisionType
2874,991,بجگان,0001,4
2875,991,نودژ,0003,4
2876,992,طغرل الجرد,0002,4
2877,993,جور,0001,4
2878,993,خرمدشت,0002,4
2879,994,رودبار,0001,4
2880,994,بیژن آباد,0003,4
2881,995,نهضت آباد,0001,4
2882,995,عباس آباد,0002,4
2883,996,چاه دادخدا,0001,4
2884,996,رمشک,0002,4
2885,996,مارز,0003,4
2886,997,قلعه گنج,0001,4
2887,997,دولاب,0003,4
2888,998,سرخ قلعه,0001,4
2889,998,چهل منی,0002,4
2890,999,ریگان,0002,4
2891,999,پشت ریگ,0004,4
2892,1000,گاوکان,0001,4
2893,1000,سعدآباد,0002,4
2894,1001,رابر,0001,4
2895,1001,سیه بنوییه,0002,4
2896,1002,هنزا,0001,4
2897,1002,جواران,0002,4
2898,1003,برج اکرم,0001,4
2899,1003,فهرج,0002,4
2900,1004,نگین کویر,0001,4
2901,1004,چاهدگال,0002,4
2902,1005,بیاض,0001,4
2903,1005,حسین آباد,0002,4
2904,1006,پشت رود,0001,4
2905,1006,عزیزآباد,0002,4
2906,1007,روداب شرقی,0001,4
2907,1007,مومن آباد,0002,4
2908,1008,کلاشگرد,0001,4
2909,1008,مهروییه,0002,4
2910,1009,حور,0001,4
2911,1009,زهمکان,0002,4
2912,1010,ارزوییه,0001,4
2913,1010,وکیل آباد,0002,4
2914,1010,دهسرد,0003,4
2915,1011,صوغان,0001,4
2916,1011,امیرآباد,0002,4
2917,1012,گنبکی,0001,4
2918,1012,زیارت,0002,4
2919,1013,ناصریه,0001,4
2920,1013,کهورخشک,0002,4
2921,1014,جازموریان,0001,4
2922,1014,بوهینگ,0002,4
2923,1015,چاه حسن,0001,4
2924,1015,کوهستان,0002,4
2925,1016,پایین ولایت,0001,4
2926,1016,کرات,0002,4
2927,1017,دشت تایباد,0002,4
2928,1017,کوهسنگی,0003,4
2929,1018,بایک,0001,4
2930,1019,کدکن,0003,4
2931,1019,رقیچه,0005,4
2932,1020,بالا ولایت,0001,4
2933,1020,پایین ولایت,0002,4
2934,1021,پایین رخ,0002,4
2935,1021,میان رخ,0003,4
2936,1021,بالا رخ,0004,4
2937,1022,جامرود,0003,4
2938,1022,جلگه موسی آباد,0004,4
2939,1022,میان جام,0005,4
2940,1023,بالاجام,0001,4
2941,1023,کاریزان,0002,4
2942,1024,دشت جام,0001,4
2943,1024,هریرود,0002,4
2944,1025,زام,0001,4
2945,1025,گل بانو,0002,4
2946,1026,قره باشلو,0001,4
2947,1026,میانکوه,0002,4
2948,1027,دیباج,0001,4
2949,1027,زنگلانلو,0002,4
2950,1028,تکاب,0001,4
2951,1029,درونگر,0001,4
2952,1029,شهرستانه,0002,4
2953,1030,خواشد,0001,4
2954,1030,فروغن,0002,4
2955,1030,کوه همایی,0003,4
2956,1031,رباط,0001,4
2957,1031,قصبه شرقی,0002,4
2958,1031,قصبه غربی,0003,4
2959,1031,کراب,0004,4
2960,1032,دولتخانه,0001,4
2961,1033,سودلانه,0002,4
2962,1033,شیرین دره,0003,4
2963,1034,دوغایی,0001,4
2964,1034,بهار,0002,4
2965,1035,قوچان عتیق,0001,4
2966,1035,یزدان,0002,4
2967,1036,بالا ولایت,0001,4
2968,1036,پایین ولایت,0002,4
2969,1037,رزق آباد,0001,4
2970,1037,قلعه بالا,0002,4
2971,1038,پس کلوت,0001,4
2972,1038,حومه گناباد,0002,4
2973,1039,زیبد,0001,4
2974,1039,کاخک,0002,4
2975,1040,پیوه ژن,0002,4
2976,1040,سرجام,0004,4
2977,1041,تبادکان,0001,4
2978,1041,توس,0002,4
2979,1041,کارده,0003,4
2980,1041,میان ولایت,0004,4
2981,1041,کنویست,0005,4
2982,1041,درز آب,0006,4
2983,1042,آبروان,0001,4
2984,1042,پایین ولایت,0002,4
2985,1042,میامی,0003,4
2986,1043,سرولایت,0002,4
2987,1043,برزنون,0003,4
2988,1044,دربقاضی,0001,4
2989,1044,ریوند,0002,4
2990,1044,فضل,0003,4
2991,1044,مازول,0004,4
2992,1044,بینالود,0005,4
2993,1045,چناران,0001,4
2994,1045,بقمج,0003,4
2995,1046,رادکان,0001,4
2996,1046,غیاث آباد,0002,4
2997,1047,سید آباد,0001,4
2998,1047,حکیم آباد,0002,4
2999,1048,پایین خواف,0001,4
3000,1048,بستان,0003,4
3001,1049,نشتیفان,0001,4
3002,1049,میان خواف,0002,4
3003,1050,زوزن,0001,4
3004,1050,کیبر,0002,4
3005,1051,بالا خواف,0001,4
3006,1051,سلامی,0002,4
3007,1052,پل خاتون,0001,4
3008,1052,گل بی بی,0002,4
3009,1052,مرز داران,0003,4
3010,1053,تجن,0001,4
3011,1053,خانگیران,0002,4
3012,1053,سرخس,0003,4
3013,1054,سفید سنگ,0001,4
3014,1054,قلندر آباد,0002,4
3015,1055,بالابند,0001,4
3016,1055,سنگ بست,0002,4
3017,1055,فریمان,0003,4
3018,1056,درونه,0001,4
3019,1056,صحرا,0002,4
3020,1057,کنارشهر,0001,4
3021,1057,کوهپایه,0002,4
3022,1058,جلگه,0001,4
3023,1058,شهرآباد,0002,4
3024,1059,جنگل,0001,4
3025,1059,شعبه,0002,4
3026,1060,آستانه,0001,4
3027,1060,رشتخوار,0002,4
3028,1061,پساکوه,0001,4
3029,1061,زاوین,0002,4
3030,1062,کبود گنبد,0001,4
3031,1062,چرم,0003,4
3032,1063,هزارمسجد,0001,4
3033,1063,لاین,0002,4
3034,1064,ششطراز,0001,4
3035,1064,کویر,0002,4
3036,1065,حومه,0001,4
3037,1065,رستاق,0002,4
3038,1066,ازغند,0001,4
3039,1066,مه ولات شمالی,0002,4
3040,1067,حومه,0001,4
3041,1067,مه ولات جنوبی,0002,4
3042,1068,بجستان,0001,4
3043,1068,جزین,0002,4
3044,1069,یونسی,0001,4
3045,1069,سردق,0002,4
3046,1070,طرقبه,0001,4
3047,1070,جاغرق,0002,4
3048,1071,شاندیز,0001,4
3049,1071,ابرده,0002,4
3050,1072,تخت جلگه,0001,4
3051,1072,فیروزه,0002,4
3052,1073,طاغنکوه شمالی,0001,4
3053,1073,طاغنکوه جنوبی,0002,4
3054,1074,جغتای,0001,4
3055,1074,دستوران,0002,4
3056,1075,پایین جوین,0001,4
3057,1075,میان جوین,0002,4
3058,1076,زاوه,0001,4
3059,1076,صفاییه,0002,4
3060,1077,ساق,0001,4
3061,1077,سلیمان,0002,4
3062,1078,بالاجوین,0001,4
3063,1078,پیراکوه,0002,4
3064,1079,زرین,0001,4
3065,1079,حکم آباد,0002,4
3066,1080,مالین,0001,4
3067,1080,دشت ارزنه,0002,4
3068,1081,بالاولایت,0001,4
3069,1081,اشتین,0002,4
3070,1082,سلطان آباد,0001,4
3071,1082,رباط جز,0002,4
3072,1083,مشکان,0001,4
3073,1083,یام,0002,4
3074,1084,طبس,0001,4
3075,1084,نوده انقلاب,0002,4
3076,1085,کاه,0001,4
3077,1085,مزینان,0002,4
3078,1086,باشتین,0001,4
3079,1086,مهر,0002,4
3080,1087,باغ کشمیر,0001,4
3081,1087,صالح آباد,0002,4
3082,1087,قلعه حمام,0003,4
3083,1088,جنت آباد,0001,4
3084,1088,استای,0002,4
3085,1089,برکوه,0002,4
3086,1089,کوه سفید,0004,4
3087,1090,بررود,0001,4
3088,1090,تکاب,0002,4
3089,1091,اردوغش,0001,4
3090,1091,زبرخان,0002,4
3091,1092,اسحق آباد,0001,4
3092,1092,حشمتیه,0002,4
3093,1093,بیهق,0001,4
3094,1093,تکاب کوه میش,0002,4
3095,1094,شامکان,0001,4
3096,1094,ربع شامات,0002,4
3097,1095,بیزکی,0001,4
3098,1095,نوبهار,0002,4
3099,1096,گلمکان,0001,4
3100,1096,چشمه سبز,0002,4
3101,1097,عشق آباد,0001,4
3102,1097,غزالی,0002,4
3103,1098,بلهرات,0001,4
3104,1098,سالاری,0002,4
3105,1099,برزاوند,0001,4
3106,1099,علیا,0003,4
3107,1099,کچو,0004,4
3108,1100,سفلی,0001,4
3109,1100,ریگستان,0002,4
3110,1101,گرمسیر,0001,4
3111,1101,همبرات,0002,4
3112,1102,براآن جنوبی,0001,4
3113,1102,براآن شمالی,0002,4
3114,1102,جی,0003,4
3115,1102,قهاب جنوبی,0004,4
3116,1102,قهاب شمالی,0005,4
3117,1102,کرارج,0006,4
3118,1102,محمودآباد,0007,4
3119,1103,ماربین سفلی,0001,4
3120,1103,ماربین علیا,0002,4
3121,1103,ماربین وسطی,0003,4
3122,1104,گلسار,0001,4
3123,1104,چشمه سار,0002,4
3124,1104,کوهسار,0003,4
3125,1105,پادنا سفلی,0001,4
3126,1105,پادنا وسطی,0003,4
3127,1106,حنا,0001,4
3128,1106,ونک,0003,4
3129,1107,پادنا علیا,0001,4
3130,1107,برآفتاب,0002,4
3131,1108,وردشت,0001,4
3132,1108,دره شور,0002,4
3133,1109,دالانکوه,0001,4
3134,1109,زاینده رود شمالی,0002,4
3135,1109,ورزق جنوبی,0004,4
3136,1110,ورزق,0001,4
3137,1110,قره بیشه,0002,4
3138,1111,برف انبار,0001,4
3139,1111,چشمه لنگان,0004,4
3140,1111,عشایر,0005,4
3141,1112,پشتکوه موگویی,0001,4
3142,1112,پیشکوه موگویی,0002,4
3143,1113,گرکن شمالی,0002,4
3144,1113,سهروفیروزان,0003,4
3145,1114,ابریشم,0001,4
3146,1114,اشترجان,0004,4
3147,1115,گلستان,0001,4
3148,1115,زازران,0002,4
3149,1116,اسفرجان,0001,4
3150,1116,دشت,0002,4
3151,1116,منظریه,0003,4
3152,1116,کهرویه,0004,4
3153,1117,جوشقان قالی,0001,4
3154,1117,قهرود,0002,4
3155,1118,کوهپایه,0001,4
3156,1118,میاندشت,0003,4
3157,1118,خرم دشت,0004,4
3158,1119,کوه دشت,0002,4
3159,1119,نیاسر,0003,4
3160,1120,باباافضل,0001,4
3161,1120,گلاب,0002,4
3162,1121,جلگه,0001,4
3163,1121,کناررودخانه,0002,4
3164,1121,نیوان,0003,4
3165,1122,چم رود,0001,4
3166,1122,زیرکوه,0002,4
3167,1122,چم کوه,0003,4
3168,1123,اشیان,0001,4
3169,1123,خرم رود,0002,4
3170,1124,چوپانان,0002,4
3171,1125,بافران,0001,4
3172,1125,بهارستان,0002,4
3173,1125,کوهستان,0003,4
3174,1125,لای سیاه,0004,4
3175,1126,جوزدان,0001,4
3176,1126,صادقیه,0002,4
3177,1126,صفاییه,0003,4
3178,1127,اشن,0001,4
3179,1127,حسین آباد,0002,4
3180,1128,برزرود,0002,4
3181,1128,طرق رود,0003,4
3182,1128,کرکس,0004,4
3183,1129,امامزاده آقا علی عباس,0001,4
3184,1129,خالدآباد,0002,4
3185,1130,زرکان,0001,4
3186,1130,ونداده,0002,4
3187,1131,برخوار غربی,0001,4
3188,1131,مورچه خورت,0002,4
3189,1132,طالخونچه,0001,4
3190,1132,دیزیچه,0002,4
3191,1132,کرکوند,0003,4
3192,1133,گرکن,0001,4
3193,1133,نورآباد,0002,4
3194,1134,کویرات,0001,4
3195,1134,کویر,0002,4
3196,1135,سفیددشت,0001,4
3197,1136,کرون سفلی,0001,4
3198,1136,کرون علیا,0002,4
3199,1137,رضوانیه,0001,4
3200,1137,ورپشت,0002,4
3201,1138,چنارود جنوبی,0001,4
3202,1138,چنارود شمالی,0002,4
3203,1139,کاوه آهنگر,0001,4
3204,1139,کبوترسرخ,0002,4
3205,1140,قمبوان,0002,4
3206,1140,موسی آباد,0003,4
3207,1140,همگین,0004,4
3208,1141,برخوار شرقی,0001,4
3209,1141,شاپورآباد,0002,4
3210,1142,سین,0001,4
3211,1142,برخوار مرکزی,0002,4
3212,1143,بیابانک,0001,4
3213,1143,جندق,0002,4
3214,1143,نخلستان,0003,4
3215,1144,سردسیر,0001,4
3216,1144,گرجی,0002,4
3217,1144,ییلاق,0003,4
3218,1145,کرچمبوجنوبی,0001,4
3219,1145,کرچمبوشمالی,0002,4
3220,1146,تودشک,0001,4
3221,1146,جبل,0002,4
3222,1147,سیستان,0001,4
3223,1147,زفره,0002,4
3224,1148,جرقویه سفلی,0001,4
3225,1148,جرقویه وسطی,0002,4
3226,1149,جرقویه علیا,0001,4
3227,1149,رامشه,0002,4
3228,1150,گاوخونی شمالی,0001,4
3229,1150,گاوخونی جنوبی,0002,4
3230,1151,رودشت شرقی,0001,4
3231,1151,کفرود,0002,4
3232,1152,امامزاده عبدالعزیز,0001,4
3233,1152,هاشم آباد,0002,4
3234,1153,رودشت,0001,4
3235,1153,کلیشاد,0002,4
3236,1154,آب رییس,0001,4
3237,1154,بزمان,0002,4
3238,1155,ابتر,0001,4
3239,1155,حومه,0002,4
3240,1156,دامن,0001,4
3241,1156,آبادان,0002,4
3242,1157,کمبل سلیمان,0004,4
3243,1157,وشنام دری,0005,4
3244,1158,پلان,0001,4
3245,1159,پیرسهراب,0001,4
3246,1159,بجاربازار,0002,4
3247,1160,سنگان,0003,4
3248,1160,کارواندر,0004,4
3249,1160,کوه سفید,0005,4
3250,1160,اسماعیل آباد,0006,4
3251,1161,ایرندگان,0001,4
3252,1161,کهنوک,0002,4
3253,1162,پشتکوه,0001,4
3254,1162,بیلری,0002,4
3255,1163,بنجار,0001,4
3256,1163,حیدرآباد,0002,4
3257,1164,کرباسک,0001,4
3258,1164,ژاله ای,0002,4
3259,1165,چشمه زیارت,0001,4
3260,1165,حرمک,0002,4
3261,1166,دومک,0001,4
3262,1166,نصرت آباد,0002,4
3263,1167,کورین,0001,4
3264,1167,شورو,0002,4
3265,1168,حومه,0002,4
3266,1168,گشت,0005,4
3267,1168,ناهوک,0006,4
3268,1169,بم پشت,0001,4
3269,1169,کشتگان,0002,4
3270,1170,کوهک,0001,4
3271,1170,اسفندک,0002,4
3272,1171,بنت,0001,4
3273,1171,توتان ومهمدان,0002,4
3274,1171,دستگرد,0003,4
3275,1172,چاهان,0001,4
3276,1172,مخت,0002,4
3277,1172,مهبان,0003,4
3278,1172,هیچان,0004,4
3279,1173,چانف,0001,4
3280,1173,کهیری,0002,4
3281,1174,پیشین,0001,4
3282,1174,زردبن,0003,4
3283,1175,راسک و فیروزآباد,0002,4
3284,1175,جکیگور,0004,4
3285,1176,پارود,0001,4
3286,1176,مورتان,0003,4
3287,1177,جهلیان,0001,4
3288,1177,بانسنت,0003,4
3289,1178,تنگ,0001,4
3290,1178,کهیر,0002,4
3291,1179,جزینک,0001,4
3292,1179,قلعه نو,0003,4
3293,1180,خواجه احمد,0001,4
3294,1180,زهک,0002,4
3295,1181,خمک,0001,4
3296,1181,گوری,0002,4
3297,1182,دوست محمد,0001,4
3298,1182,مارگان,0002,4
3299,1182,جهان آباد,0003,4
3300,1183,قرقری,0001,4
3301,1183,اکبرآباد,0002,4
3302,1184,گنبد علوی,0001,4
3303,1184,دلگان,0002,4
3304,1184,هودیان,0003,4
3305,1185,جلگه چاه هاشم,0001,4
3306,1185,چاه علی,0002,4
3307,1185,آذرآباد,0003,4
3308,1186,زابلی,0001,4
3309,1186,دهی,0003,4
3310,1187,آشار,0001,4
3311,1187,ایرافشان,0002,4
3312,1188,بیرک,0001,4
3313,1188,بیرک شرقی,0002,4
3314,1189,سیب وسوران,0001,4
3315,1189,شندان,0003,4
3316,1190,هیدوچ,0001,4
3317,1190,کنت,0002,4
3318,1191,پسکوه,0001,4
3319,1191,سرسوره,0002,4
3320,1192,ادیمی,0001,4
3321,1192,بزی,0002,4
3322,1193,قایم آباد,0001,4
3323,1193,گلخانی,0003,4
3324,1194,سفیدابه,0001,4
3325,1194,ماده کاریز,0002,4
3326,1195,لوتک,0003,4
3327,1195,محمدآباد,0004,4
3328,1196,تیمورآباد,0001,4
3329,1196,کوه خواجه,0002,4
3330,1197,حومه,0003,4
3331,1197,انده,0004,4
3332,1198,تمین,0001,4
3333,1198,لادیز,0002,4
3334,1198,جون آباد,0003,4
3335,1199,ریگ ملک,0001,4
3336,1199,تهلاب,0002,4
3337,1200,هلونچکان,0002,4
3338,1200,هیت,0003,4
3339,1201,ساربوک,0001,4
3340,1201,حمیری,0002,4
3341,1202,تلنگ,0001,4
3342,1202,شارک,0002,4
3343,1203,فنوج,0001,4
3344,1203,مسکوتان,0002,4
3345,1204,گتیج,0001,4
3346,1204,محترم آباد,0002,4
3347,1205,بمپورشرقی,0001,4
3348,1205,خیرآباد,0003,4
3349,1206,بمپورغربی,0001,4
3350,1206,میرآباد,0002,4
3351,1207,اسکل آباد,0001,4
3352,1207,تفتان جنوبی,0002,4
3353,1208,نازیل,0001,4
3354,1208,چاه احمد,0002,4
3355,1209,گوهرکوه,0001,4
3356,1209,شیرآباد,0002,4
3357,1210,نگور,0001,4
3358,1210,سندمیرثویان,0002,4
3359,1211,باهوکلات,0001,4
3360,1211,درگس,0002,4
3361,1212,سرباز,0001,4
3362,1212,سرکور,0002,4
3363,1213,کیشکور,0001,4
3364,1213,مچان,0002,4
3365,1214,مینان,0001,4
3366,1214,گزور,0002,4
3367,1215,نسکند,0001,4
3368,1215,بلوچی,0002,4
3369,1216,جالق,0001,4
3370,1216,سینگان,0002,4
3371,1217,کله گان,0001,4
3372,1217,شنداشکندان,0002,4
3373,1218,لاشارشمالی,0001,4
3374,1218,زیرباندار,0002,4
3375,1219,لاشارجنوبی,0001,4
3376,1219,تنگ سرحه,0002,4
3377,1220,زرآبادشرقی,0001,4
3378,1220,اسماعیل چات,0002,4
3379,1221,زرآبادغربی,0001,4
3380,1221,تنبلان,0002,4
3381,1222,پشت آربابا,0001,4
3382,1222,بله که,0003,4
3383,1223,شوی,0001,4
3384,1224,کانی سور,0001,4
3385,1224,نمه شیر,0002,4
3386,1224,بوالحسن,0003,4
3387,1225,بویین,0001,4
3388,1225,ننور,0003,4
3389,1226,بابارشانی,0001,4
3390,1226,پیرتاج,0002,4
3391,1226,خسروآباد,0003,4
3392,1227,طغامین,0001,4
3393,1227,کرانی,0002,4
3394,1227,گرگین,0003,4
3395,1228,حومه,0001,4
3396,1228,خورخوره,0002,4
3397,1228,سیلتان,0004,4
3398,1228,نجف آباد,0005,4
3399,1228,سیاه منصور,0006,4
3400,1229,گل تپه,0004,4
3401,1229,صاحب,0005,4
3402,1230,ترجان,0001,4
3403,1230,تموغه,0002,4
3404,1230,سرا,0003,4
3405,1230,میرده,0006,4
3406,1231,چهل چشمه غربی,0001,4
3407,1231,ذوالفقار,0002,4
3408,1232,امام,0001,4
3409,1232,تیلکوه,0002,4
3410,1232,خورخوره,0003,4
3411,1233,آبیدر,0001,4
3412,1233,آرندان,0002,4
3413,1233,حومه,0004,4
3414,1233,نران,0006,4
3415,1233,سراب قامیش,0007,4
3416,1234,ژاورودغربی,0001,4
3417,1234,کلاترزان,0002,4
3418,1234,نگل,0003,4
3419,1235,حسین آبادجنوبی,0001,4
3420,1235,حسین آبادشمالی,0002,4
3421,1236,ژاورودشرقی,0001,4
3422,1236,میانرود,0002,4
3423,1237,بدر,0001,4
3424,1237,پنجه علی شمالی,0002,4
3425,1237,پنجه علی جنوبی,0003,4
3426,1238,قصلان,0001,4
3427,1238,لک,0002,4
3428,1238,یالغوزآغاج,0003,4
3429,1239,چهاردولی شرقی,0001,4
3430,1239,چهاردولی غربی,0002,4
3431,1240,دلبران,0001,4
3432,1240,مالوجه,0002,4
3433,1241,خاوومیرآباد,0001,4
3434,1242,سرشیو,0001,4
3435,1242,گلچیدر,0002,4
3436,1243,زریوار,0001,4
3437,1243,سرکل,0002,4
3438,1243,کوماسی,0003,4
3439,1244,اوباتو,0001,4
3440,1244,زرینه,0002,4
3441,1244,کانی شیرین,0003,4
3442,1245,چهل چشمه,0001,4
3443,1245,حومه,0003,4
3444,1245,قراتوره,0005,4
3445,1246,سارال,0002,4
3446,1246,کوله,0003,4
3447,1247,بیلوار,0001,4
3448,1247,ژاورود,0002,4
3449,1247,شاهو,0003,4
3450,1248,امیرآباد,0001,4
3451,1248,سورسور,0002,4
3452,1248,عوالان,0003,4
3453,1248,گاورود,0004,4
3454,1249,اورامان تخت,0001,4
3455,1249,شالیار,0002,4
3456,1250,بیساران,0002,4
3457,1250,پایگلان,0003,4
3458,1250,رزآب,0004,4
3459,1250,ژریژه,0005,4
3460,1250,کوسالان,0006,4
3461,1250,دزلی,0007,4
3462,1251,ییلاق شمالی,0001,4
3463,1251,حومه دهگلان,0002,4
3464,1251,قوری چای,0003,4
3465,1252,ییلاق جنوبی,0001,4
3466,1252,سیس,0002,4
3467,1253,قلقل رود,0001,4
3468,1253,کمال رود,0002,4
3469,1253,میان رود,0003,4
3470,1254,حیقوق نبی,0001,4
3471,1254,خرم رود,0002,4
3472,1254,سیدشهاب,0003,4
3473,1254,کرزان رود,0004,4
3474,1255,المهدی,0001,4
3475,1255,ترک غربی,0003,4
3476,1255,جوکار,0004,4
3477,1256,آورزمان,0001,4
3478,1256,حرم رودسفلی,0002,4
3479,1256,سامن,0003,4
3480,1256,سفیدکوه,0004,4
3481,1257,جوزان,0001,4
3482,1257,حرم رودعلیا,0002,4
3483,1257,موزاران,0006,4
3484,1257,کوه سرده,0007,4
3485,1257,ترک شرقی,0008,4
3486,1258,کمازان سفلی,0001,4
3487,1258,کمازان علیا,0002,4
3488,1258,کمازان وسطی,0003,4
3489,1259,خزل شرقی,0001,4
3490,1259,سلگی,0002,4
3491,1260,شعبان,0001,4
3492,1260,طریق الاسلام,0002,4
3493,1260,گاماسیاب,0005,4
3494,1261,فضل,0001,4
3495,1261,گرین,0002,4
3496,1262,سراب,0001,4
3497,1262,گیان,0002,4
3498,1263,جیحون دشت,0001,4
3499,1263,چاه دشت,0002,4
3500,1263,شوردشت,0003,4
3501,1264,ابرو,0001,4
3502,1264,الوندکوه شرقی,0002,4
3503,1264,الوندکوه غربی,0003,4
3504,1264,سنگستان,0004,4
3505,1264,گنبد,0005,4
3506,1264,هگمتانه,0006,4
3507,1265,علیصدر,0001,4
3508,1265,گل تپه,0002,4
3509,1265,مهربان سفلی,0003,4
3510,1266,حاجیلو,0001,4
3511,1266,راهب,0002,4
3512,1266,سبزدشت,0003,4
3513,1266,کوهین,0005,4
3514,1266,سرداران,0007,4
3515,1267,شیرین سو,0001,4
3516,1267,مهربان علیا,0002,4
3517,1268,جلگه,0003,4
3518,1268,چهاردولی,0004,4
3519,1268,دربندرود,0005,4
3520,1268,سیدجمال الدین,0006,4
3521,1269,پیرسلیمان,0001,4
3522,1269,کلیایی,0002,4
3523,1270,سفالگران,0001,4
3524,1270,مهاجران,0002,4
3525,1271,سیمینه رود,0002,4
3526,1271,آبرومند,0004,4
3527,1272,دیمکاران,0001,4
3528,1272,صالح آباد,0002,4
3529,1273,سردرودسفلی,0002,4
3530,1273,سردرودعلیا,0003,4
3531,1274,خرقان,0001,4
3532,1274,رزن,0002,4
3533,1275,بغراطی,0001,4
3534,1275,قینرجه,0002,4
3535,1276,خرمدشت,0001,4
3536,1276,مفتح,0002,4
3537,1277,پیشخور,0001,4
3538,1277,زردشت,0002,4
3539,1278,درگزین شرقی,0001,4
3540,1278,درگزین علیا,0002,4
3541,1279,درگزین سفلی,0001,4
3542,1279,درگزین غربی,0002,4
3543,1280,گندمان,0002,4
3544,1280,دوراهان,0003,4
3545,1281,حومه,0001,4
3546,1282,امامزاده حمزه علی,0001,4
3547,1282,چغاخور,0002,4
3548,1283,حومه,0001,4
3549,1283,طاقانک,0003,4
3550,1284,لار,0001,4
3551,1284,مرغملک,0002,4
3552,1285,میزدج علیا,0002,4
3553,1286,سراب علیا,0001,4
3554,1286,سراب سفلی,0002,4
3555,1287,جونقان,0001,4
3556,1287,میزدج سفلی,0002,4
3557,1288,ریگ,0004,4
3558,1288,میلاس,0007,4
3559,1289,بارز,0001,4
3560,1289,منج,0002,4
3561,1290,سردشت,0001,4
3562,1290,دودراء,0002,4
3563,1291,پشتکوه,0001,4
3564,1291,دیناران,0003,4
3565,1292,میانکوه,0001,4
3566,1292,شلیل,0002,4
3567,1293,بازفت بالا,0001,4
3568,1293,بازفت پایین,0003,4
3569,1294,شورآب تنگزی,0001,4
3570,1294,دشت زرین,0002,4
3571,1294,میان کوه موگویی,0003,4
3572,1295,دوآب,0001,4
3573,1295,شهریاری,0002,4
3574,1296,کیارغربی,0002,4
3575,1296,خراجی,0003,4
3576,1297,ناغان,0001,4
3577,1297,مشایخ,0002,4
3578,1298,کیارشرقی,0001,4
3579,1298,کیار بالا,0002,4
3580,1299,سامان,0001,4
3581,1299,چما,0002,4
3582,1300,هوره,0001,4
3583,1300,زرین,0002,4
3584,1301,حومه,0001,4
3585,1301,وردنجان,0002,4
3586,1302,شیدا,0001,4
3587,1302,زاینده رود جنوبی,0002,4
3588,1303,خانمیرزا,0001,4
3589,1303,جوانمردی,0002,4
3590,1304,ارمند,0001,4
3591,1304,سپیدار,0002,4
3592,1305,فلارد,0001,4
3593,1305,شهریار,0002,4
3594,1306,پروز,0001,4
3595,1306,پشتکوه,0002,4
3596,1307,قهفرخ,0001,4
3597,1308,دستگرد,0001,4
3598,1308,سورک,0002,4
3599,1309,ززشرقی,0001,4
3600,1309,ززغربی,0002,4
3601,1309,ماهرو,0003,4
3602,1310,پاچه لک شرقی,0003,4
3603,1310,خمه,0005,4
3604,1311,پیشکوه ذلقی,0001,4
3605,1311,ذلقی شرقی,0002,4
3606,1311,ذلقی غربی,0003,4
3607,1312,بربرودغربی,0001,4
3608,1312,چشمه پر,0002,4
3609,1313,بربرودشرقی,0001,4
3610,1313,فرسش,0002,4
3611,1314,اشترینان,0001,4
3612,1314,برده سره,0002,4
3613,1314,گودرزی,0003,4
3614,1315,دره صیدی,0001,4
3615,1315,والانجرد,0003,4
3616,1315,همت آباد,0004,4
3617,1316,شیروان شرقی,0001,4
3618,1316,شیروان غربی,0002,4
3619,1317,چم سنگر,0001,4
3620,1317,سپیددشت,0002,4
3621,1317,کشور,0004,4
3622,1317,گریت,0005,4
3623,1317,تنگ هفت,0006,4
3624,1318,بیرانوندجنوبی,0001,4
3625,1318,بیرانوندشمالی,0002,4
3626,1319,رازان,0001,4
3627,1319,زاغه,0002,4
3628,1319,قایدرحمت,0003,4
3629,1320,ازنا,0001,4
3630,1320,ده پیر جنوبی,0002,4
3631,1320,ده پیرشمالی,0003,4
3632,1320,رباط,0004,4
3633,1320,کرگاه غربی,0005,4
3634,1320,کرگاه شرقی,0006,4
3635,1320,کاکاشرف,0007,4
3636,1321,کاکاوندشرقی,0003,4
3637,1321,کاکاوندغربی,0004,4
3638,1322,نورآباد,0005,4
3639,1322,نورعلی,0006,4
3640,1323,خاوه جنوبی,0001,4
3641,1323,خاوه شمالی,0002,4
3642,1324,میریگ جنوبی,0001,4
3643,1324,میریگ شمالی,0002,4
3644,1325,ایتیوندجنوبی,0001,4
3645,1325,ایتیوندشمالی,0002,4
3646,1326,چالانچولان,0001,4
3647,1326,سیلاخور,0002,4
3648,1327,حشمت آباد,0001,4
3649,1327,دورود,0002,4
3650,1327,ژان,0003,4
3651,1328,طرهان شرقی,0002,4
3652,1328,طرهان غربی,0003,4
3653,1329,کوه دشت جنوبی,0001,4
3654,1329,کوه دشت شمالی,0002,4
3655,1329,گل گل,0003,4
3656,1330,زیرتنگ,0001,4
3657,1330,کوهنانی,0002,4
3658,1331,بلوران,0001,4
3659,1331,درب گنبد,0002,4
3660,1332,جاپلق شرقی,0001,4
3661,1332,جاپلق غربی,0002,4
3662,1333,پاچه لک غربی,0001,4
3663,1333,سیلاخورشرقی,0002,4
3664,1334,جایدر شمالی,0001,4
3665,1334,ملاوی,0003,4
3666,1334,میانکوه غربی,0004,4
3667,1335,جایدر جنوبی,0001,4
3668,1335,جلوگیر,0002,4
3669,1336,فیروزآباد,0001,4
3670,1336,قلایی,0002,4
3671,1337,دوآب,0001,4
3672,1337,قلعه مظفری,0002,4
3673,1337,هنام,0003,4
3674,1337,یوسف وند,0004,4
